x	n=0	n=1	n=2	n=3
-8.2	0.216621		-0.228645		-0.0394075		0.158923		
-8.19	0.221186		-0.227829		-0.0412177		0.159169		
-8.18	0.225734		-0.22699		-0.0430262		0.159402		
-8.17	0.230265		-0.226127		-0.0448329		0.159621		
-8.16	0.234779		-0.225241		-0.0466375		0.159827		
-8.15	0.239275		-0.224331		-0.04844		0.160019		
-8.14	0.243752		-0.223399		-0.0502402		0.160197		
-8.13	0.24821		-0.222443		-0.0520378		0.160362		
-8.12	0.25265		-0.221464		-0.0538328		0.160514		
-8.11	0.257069		-0.220462		-0.0556249		0.160651		
-8.1	0.261468		-0.219437		-0.057414		0.160775		
-8.09	0.265846		-0.218389		-0.0592		0.160885		
-8.08	0.270203		-0.217318		-0.0609825		0.160982		
-8.07	0.274539		-0.216225		-0.0627616		0.161064		
-8.06	0.278852		-0.215109		-0.0645369		0.161133		
-8.05	0.283143		-0.21397		-0.0663084		0.161188		
-8.04	0.287411		-0.212809		-0.0680759		0.161229		
-8.03	0.291655		-0.211625		-0.0698392		0.161257		
-8.02	0.295876		-0.210419		-0.0715981		0.16127		
-8.01	0.300072		-0.209191		-0.0733525		0.16127		
-8	0.304243		-0.207941		-0.0751022		0.161256		
-7.99	0.308389		-0.206669		-0.0768471		0.161228		
-7.98	0.31251		-0.205375		-0.0785869		0.161186		
-7.97	0.316604		-0.204058		-0.0803216		0.16113		
-7.96	0.320672		-0.202721		-0.0820509		0.16106		
-7.95	0.324713		-0.201361		-0.0837746		0.160976		
-7.94	0.328726		-0.19998		-0.0854927		0.160879		
-7.93	0.332712		-0.198578		-0.087205		0.160767		
-7.92	0.336669		-0.197154		-0.0889112		0.160642		
-7.91	0.340598		-0.195709		-0.0906113		0.160502		
-7.9	0.344497		-0.194243		-0.092305		0.160349		
-7.89	0.348367		-0.192756		-0.0939922		0.160182		
-7.88	0.352207		-0.191248		-0.0956728		0.160001		
-7.87	0.356017		-0.189719		-0.0973465		0.159805		
-7.86	0.359796		-0.18817		-0.0990133		0.159596		
-7.85	0.363544		-0.1866		-0.100673		0.159373		
-7.84	0.36726		-0.18501		-0.102325		0.159137		
-7.83	0.370944		-0.183399		-0.10397		0.158886		
-7.82	0.374596		-0.181769		-0.105607		0.158621		
-7.81	0.378215		-0.180118		-0.107237		0.158343		
-7.8	0.3818		-0.178448		-0.108858		0.158051		
-7.79	0.385352		-0.176758		-0.110472		0.157744		
-7.78	0.388871		-0.175048		-0.112077		0.157424		
-7.77	0.392354		-0.173319		-0.113674		0.15709		
-7.76	0.395803		-0.171571		-0.115262		0.156743		
-7.75	0.399217		-0.169803		-0.116841		0.156381		
-7.74	0.402595		-0.168017		-0.118412		0.156006		
-7.73	0.405938		-0.166212		-0.119973		0.155617		
-7.72	0.409244		-0.164388		-0.121526		0.155215		
-7.71	0.412513		-0.162545		-0.123069		0.154798		
-7.7	0.415745		-0.160684		-0.124602		0.154368		
-7.69	0.41894		-0.158805		-0.126126		0.153924		
-7.68	0.422097		-0.156908		-0.12764		0.153467		
-7.67	0.425216		-0.154993		-0.129145		0.152996		
-7.66	0.428297		-0.15306		-0.130639		0.152511		
-7.65	0.431339		-0.151109		-0.132123		0.152013		
-7.64	0.434341		-0.149142		-0.133596		0.151502		
-7.63	0.437304		-0.147157		-0.135059		0.150976		
-7.62	0.440227		-0.145154		-0.136512		0.150438		
-7.61	0.44311		-0.143135		-0.137953		0.149886		
-7.6	0.445953		-0.1411		-0.139384		0.14932		
-7.59	0.448754		-0.139047		-0.140803		0.148742		
-7.58	0.451514		-0.136978		-0.142211		0.14815		
-7.57	0.454233		-0.134894		-0.143608		0.147544		
-7.56	0.45691		-0.132793		-0.144994		0.146925		
-7.55	0.459545		-0.130676		-0.146367		0.146294		
-7.54	0.462137		-0.128543		-0.147729		0.145649		
-7.53	0.464686		-0.126395		-0.149079		0.144991		
-7.52	0.467193		-0.124232		-0.150417		0.144319		
-7.51	0.469656		-0.122054		-0.151743		0.143635		
-7.5	0.472075		-0.119861		-0.153056		0.142938		
-7.49	0.47445		-0.117653		-0.154357		0.142228		
-7.48	0.476781		-0.115431		-0.155645		0.141505		
-7.47	0.479067		-0.113194		-0.15692		0.140769		
-7.46	0.481308		-0.110943		-0.158183		0.14002		
