Time		Tempurature
159.25		36.9969
159.26		36.9984
159.27		36.9999
159.28		37.0014
159.29		37.0029
159.3		37.0044
159.31		37.0059
159.32		37.0074
159.33		37.0089
159.34		37.0104
159.35		37.0119
159.36		37.0135
159.37		37.015
159.38		37.0165
159.39		37.018
159.4		37.0195
159.41		37.021
159.42		37.0225
159.43		37.024
159.44		37.0255
159.45		37.027
159.46		37.0285
159.47		37.03
159.48		37.0315
159.49		37.033
159.5		37.0345
159.51		37.036
159.52		37.0375
159.53		37.039
159.54		37.0405
159.55		37.042
159.56		37.0435
159.57		37.045
159.58		37.0465
159.59		37.048
159.6		37.0495
159.61		37.051
159.62		37.0525
159.63		37.054
159.64		37.0555
159.65		37.057
159.66		37.0585
159.67		37.0599
159.68		37.0614
159.69		37.0629
159.7		37.0644
159.71		37.0659
159.72		37.0674
159.73		37.0689
159.74		37.0704
159.75		37.0719
159.76		37.0734
159.77		37.0749
159.78		37.0764
159.79		37.0779
159.8		37.0794
159.81		37.0809
159.82		37.0824
159.83		37.0839
159.84		37.0854
159.85		37.0869
159.86		37.0884
159.87		37.0899
159.88		37.0914
159.89		37.0929
159.9		37.0944
159.91		37.0959
159.92		37.0974
159.93		37.0989
159.94		37.1004
159.95		37.1019
159.96		37.1034
159.97		37.1049
159.98		37.1063
159.99		37.1078
160		37.1093
160.01		37.1108
160.02		37.1123
160.03		37.1138
160.04		37.1153
160.05		37.1168
160.06		37.1183
160.07		37.1198
160.08		37.1213
160.09		37.1228
160.1		37.1243
160.11		37.1258
160.12		37.1273
160.13		37.1288
160.14		37.1303
160.15		37.1317
160.16		37.1332
160.17		37.1347
160.18		37.1362
160.19		37.1377
160.2		37.1392
160.21		37.1407
160.22		37.1422
160.23		37.1437
160.24		37.1452
160.25		37.1467
160.26		37.1482
160.27		37.1497
160.28		37.1512
160.29		37.1526
160.3		37.1541
160.31		37.1556
160.32		37.1571
160.33		37.1586
160.34		37.1601
160.35		37.1616
160.36		37.1631
160.37		37.1646
160.38		37.1661
160.39		37.1676
160.4		37.1691
160.41		37.1705
160.42		37.172
160.43		37.1735
160.44		37.175
160.45		37.1765
160.46		37.178
160.47		37.1795
160.48		37.181
160.49		37.1825
160.5		37.184
160.51		37.1854
160.52		37.1869
160.53		37.1884
160.54		37.1899
160.55		37.1914
160.56		37.1929
160.57		37.1944
160.58		37.1959
160.59		37.1974
160.6		37.1988
160.61		37.2003
160.62		37.2018
160.63		37.2033
160.64		37.2048
160.65		37.2063
160.66		37.2078
160.67		37.2093
160.68		37.2108
160.69		37.2122
160.7		37.2137
160.71		37.2152
160.72		37.2167
160.73		37.2182
160.74		37.2197
160.75		37.2212
160.76		37.2227
160.77		37.2241
160.78		37.2256
160.79		37.2271
160.8		37.2286
160.81		37.2301
160.82		37.2316
160.83		37.2331
160.84		37.2345
160.85		37.236
160.86		37.2375
160.87		37.239
160.88		37.2405
160.89		37.242
160.9		37.2435
160.91		37.245
160.92		37.2464
160.93		37.2479
160.94		37.2494
160.95		37.2509
160.96		37.2524
160.97		37.2539
160.98		37.2553
160.99		37.2568
161		37.2583
161.01		37.2598
161.02		37.2613
161.03		37.2628
161.04		37.2643
161.05		37.2657
161.06		37.2672
161.07		37.2687
161.08		37.2702
161.09		37.2717
161.1		37.2732
161.11		37.2746
161.12		37.2761
161.13		37.2776
161.14		37.2791
161.15		37.2806
161.16		37.2821
161.17		37.2835
161.18		37.285
161.19		37.2865
161.2		37.288
161.21		37.2895
161.22		37.291
161.23		37.2924
161.24		37.2939
161.25		37.2954
161.26		37.2969
161.27		37.2984
161.28		37.2998
161.29		37.3013
161.3		37.3028
161.31		37.3043
161.32		37.3058
161.33		37.3073
161.34		37.3087
161.35		37.3102
161.36		37.3117
161.37		37.3132
161.38		37.3147
161.39		37.3161
161.4		37.3176
161.41		37.3191
161.42		37.3206
161.43		37.3221
161.44		37.3235
161.45		37.325
161.46		37.3265
161.47		37.328
161.48		37.3295
161.49		37.3309
161.5		37.3324
161.51		37.3339
161.52		37.3354
161.53		37.3369
161.54		37.3383
161.55		37.3398
161.56		37.3413
161.57		37.3428
161.58		37.3443
161.59		37.3457
161.6		37.3472
161.61		37.3487
161.62		37.3502
161.63		37.3517
161.64		37.3531
161.65		37.3546
161.66		37.3561
161.67		37.3576
161.68		37.359
161.69		37.3605
161.7		37.362
161.71		37.3635
161.72		37.365
161.73		37.3664
161.74		37.3679
161.75		37.3694
161.76		37.3709
161.77		37.3723
161.78		37.3738
161.79		37.3753
161.8		37.3768
161.81		37.3782
161.82		37.3797
161.83		37.3812
161.84		37.3827
161.85		37.3841
161.86		37.3856
161.87		37.3871
161.88		37.3886
161.89		37.3901
161.9		37.3915
161.91		37.393
161.92		37.3945
161.93		37.396
161.94		37.3974
161.95		37.3989
161.96		37.4004
161.97		37.4019
161.98		37.4033
161.99		37.4048
162		37.4063
162.01		37.4078
162.02		37.4092
162.03		37.4107
162.04		37.4122
162.05		37.4137
162.06		37.4151
162.07		37.4166
162.08		37.4181
162.09		37.4195
162.1		37.421
162.11		37.4225
162.12		37.424
162.13		37.4254
162.14		37.4269
162.15		37.4284
162.16		37.4299
162.17		37.4313
162.18		37.4328
162.19		37.4343
162.2		37.4358
162.21		37.4372
162.22		37.4387
162.23		37.4402
162.24		37.4416
162.25		37.4431
162.26		37.4446
162.27		37.4461
162.28		37.4475
162.29		37.449
162.3		37.4505
162.31		37.4519
162.32		37.4534
162.33		37.4549
162.34		37.4564
162.35		37.4578
162.36		37.4593
162.37		37.4608
162.38		37.4622
162.39		37.4637
162.4		37.4652
162.41		37.4667
162.42		37.4681
162.43		37.4696
162.44		37.4711
162.45		37.4725
162.46		37.474
162.47		37.4755
162.48		37.4769
162.49		37.4784
162.5		37.4799
162.51		37.4814
162.52		37.4828
162.53		37.4843
162.54		37.4858
162.55		37.4872
162.56		37.4887
162.57		37.4902
162.58		37.4916
162.59		37.4931
162.6		37.4946
162.61		37.496
162.62		37.4975
162.63		37.499
162.64		37.5004
162.65		37.5019
162.66		37.5034
162.67		37.5049
162.68		37.5063
162.69		37.5078
162.7		37.5093
162.71		37.5107
162.72		37.5122
162.73		37.5137
162.74		37.5151
162.75		37.5166
162.76		37.5181
162.77		37.5195
162.78		37.521
162.79		37.5225
162.8		37.5239
162.81		37.5254
162.82		37.5269
162.83		37.5283
162.84		37.5298
162.85		37.5313
162.86		37.5327
162.87		37.5342
162.88		37.5357
162.89		37.5371
162.9		37.5386
162.91		37.5401
162.92		37.5415
162.93		37.543
162.94		37.5444
162.95		37.5459
162.96		37.5474
162.97		37.5488
162.98		37.5503
162.99		37.5518
163		37.5532
163.01		37.5547
163.02		37.5562
163.03		37.5576
163.04		37.5591
163.05		37.5606
163.06		37.562
163.07		37.5635
163.08		37.565
163.09		37.5664
163.1		37.5679
163.11		37.5693
163.12		37.5708
163.13		37.5723
163.14		37.5737
163.15		37.5752
163.16		37.5767
163.17		37.5781
163.18		37.5796
163.19		37.581
163.2		37.5825
163.21		37.584
163.22		37.5854
163.23		37.5869
163.24		37.5884
163.25		37.5898
163.26		37.5913
163.27		37.5927
163.28		37.5942
163.29		37.5957
163.3		37.5971
163.31		37.5986
163.32		37.6001
163.33		37.6015
163.34		37.603
163.35		37.6044
163.36		37.6059
163.37		37.6074
163.38		37.6088
163.39		37.6103
163.4		37.6117
163.41		37.6132
163.42		37.6147
163.43		37.6161
163.44		37.6176
163.45		37.619
163.46		37.6205
163.47		37.622
163.48		37.6234
163.49		37.6249
163.5		37.6263
163.51		37.6278
163.52		37.6293
163.53		37.6307
163.54		37.6322
163.55		37.6336
163.56		37.6351
163.57		37.6366
163.58		37.638
163.59		37.6395
163.6		37.6409
163.61		37.6424
163.62		37.6439
163.63		37.6453
163.64		37.6468
163.65		37.6482
163.66		37.6497
163.67		37.6511
163.68		37.6526
163.69		37.6541
163.7		37.6555
163.71		37.657
163.72		37.6584
163.73		37.6599
163.74		37.6613
163.75		37.6628
163.76		37.6643
163.77		37.6657
163.78		37.6672
163.79		37.6686
163.8		37.6701
163.81		37.6715
163.82		37.673
163.83		37.6745
163.84		37.6759
163.85		37.6774
163.86		37.6788
163.87		37.6803
163.88		37.6817
163.89		37.6832
163.9		37.6846
163.91		37.6861
163.92		37.6876
163.93		37.689
163.94		37.6905
163.95		37.6919
163.96		37.6934
163.97		37.6948
163.98		37.6963
163.99		37.6977
164		37.6992
164.01		37.7007
164.02		37.7021
164.03		37.7036
164.04		37.705
164.05		37.7065
164.06		37.7079
164.07		37.7094
164.08		37.7108
164.09		37.7123
164.1		37.7137
164.11		37.7152
164.12		37.7166
164.13		37.7181
164.14		37.7196
164.15		37.721
164.16		37.7225
164.17		37.7239
164.18		37.7254
164.19		37.7268
164.2		37.7283
164.21		37.7297
164.22		37.7312
164.23		37.7326
164.24		37.7341
164.25		37.7355
164.26		37.737
164.27		37.7384
164.28		37.7399
164.29		37.7413
164.3		37.7428
164.31		37.7442
164.32		37.7457
164.33		37.7472
164.34		37.7486
164.35		37.7501
164.36		37.7515
164.37		37.753
164.38		37.7544
164.39		37.7559
164.4		37.7573
164.41		37.7588
164.42		37.7602
164.43		37.7617
164.44		37.7631
164.45		37.7646
164.46		37.766
164.47		37.7675
164.48		37.7689
164.49		37.7704
164.5		37.7718
164.51		37.7733
164.52		37.7747
164.53		37.7762
164.54		37.7776
164.55		37.7791
164.56		37.7805
164.57		37.782
164.58		37.7834
164.59		37.7849
164.6		37.7863
164.61		37.7878
164.62		37.7892
164.63		37.7906
164.64		37.7921
164.65		37.7935
164.66		37.795
164.67		37.7964
164.68		37.7979
164.69		37.7993
164.7		37.8008
164.71		37.8022
164.72		37.8037
164.73		37.8051
164.74		37.8066
164.75		37.808
164.76		37.8095
164.77		37.8109
164.78		37.8124
164.79		37.8138
164.8		37.8153
164.81		37.8167
164.82		37.8182
164.83		37.8196
164.84		37.821
164.85		37.8225
164.86		37.8239
164.87		37.8254
164.88		37.8268
164.89		37.8283
164.9		37.8297
164.91		37.8312
164.92		37.8326
164.93		37.8341
164.94		37.8355
164.95		37.837
164.96		37.8384
164.97		37.8398
164.98		37.8413
164.99		37.8427
165		37.8442
165.01		37.8456
165.02		37.8471
165.03		37.8485
165.04		37.85
165.05		37.8514
165.06		37.8528
165.07		37.8543
165.08		37.8557
165.09		37.8572
165.1		37.8586
165.11		37.8601
165.12		37.8615
165.13		37.863
165.14		37.8644
165.15		37.8658
165.16		37.8673
165.17		37.8687
165.18		37.8702
165.19		37.8716
165.2		37.8731
165.21		37.8745
165.22		37.8759
165.23		37.8774
165.24		37.8788
165.25		37.8803
165.26		37.8817
165.27		37.8832
165.28		37.8846
165.29		37.886
165.3		37.8875
165.31		37.8889
165.32		37.8904
165.33		37.8918
165.34		37.8932
165.35		37.8947
165.36		37.8961
165.37		37.8976
165.38		37.899
165.39		37.9005
165.4		37.9019
165.41		37.9033
165.42		37.9048
165.43		37.9062
165.44		37.9077
165.45		37.9091
165.46		37.9105
165.47		37.912
165.48		37.9134
165.49		37.9149
165.5		37.9163
165.51		37.9177
165.52		37.9192
165.53		37.9206
165.54		37.9221
165.55		37.9235
165.56		37.9249
165.57		37.9264
165.58		37.9278
165.59		37.9293
165.6		37.9307
165.61		37.9321
165.62		37.9336
165.63		37.935
165.64		37.9365
165.65		37.9379
165.66		37.9393
165.67		37.9408
165.68		37.9422
165.69		37.9436
165.7		37.9451
165.71		37.9465
165.72		37.948
165.73		37.9494
165.74		37.9508
165.75		37.9523
165.76		37.9537
165.77		37.9551
165.78		37.9566
165.79		37.958
165.8		37.9595
165.81		37.9609
165.82		37.9623
165.83		37.9638
165.84		37.9652
165.85		37.9666
165.86		37.9681
165.87		37.9695
165.88		37.971
165.89		37.9724
165.9		37.9738
165.91		37.9753
165.92		37.9767
165.93		37.9781
165.94		37.9796
165.95		37.981
165.96		37.9824
165.97		37.9839
165.98		37.9853
165.99		37.9867
166		37.9882
166.01		37.9896
166.02		37.9911
166.03		37.9925
166.04		37.9939
166.05		37.9954
166.06		37.9968
166.07		37.9982
166.08		37.9997
166.09		38.0011
166.1		38.0025
166.11		38.004
166.12		38.0054
166.13		38.0068
166.14		38.0083
166.15		38.0097
166.16		38.0111
166.17		38.0126
166.18		38.014
166.19		38.0154
166.2		38.0169
166.21		38.0183
166.22		38.0197
166.23		38.0212
166.24		38.0226
166.25		38.024
166.26		38.0255
166.27		38.0269
166.28		38.0283
166.29		38.0298
166.3		38.0312
166.31		38.0326
166.32		38.0341
166.33		38.0355
166.34		38.0369
166.35		38.0384
166.36		38.0398
166.37		38.0412
166.38		38.0426
166.39		38.0441
166.4		38.0455
166.41		38.0469
166.42		38.0484
166.43		38.0498
166.44		38.0512
166.45		38.0527
166.46		38.0541
166.47		38.0555
166.48		38.057
166.49		38.0584
166.5		38.0598
166.51		38.0613
166.52		38.0627
166.53		38.0641
166.54		38.0655
166.55		38.067
166.56		38.0684
166.57		38.0698
166.58		38.0713
166.59		38.0727
166.6		38.0741
166.61		38.0755
166.62		38.077
166.63		38.0784
166.64		38.0798
166.65		38.0813
166.66		38.0827
166.67		38.0841
166.68		38.0856
166.69		38.087
166.7		38.0884
166.71		38.0898
166.72		38.0913
166.73		38.0927
166.74		38.0941
166.75		38.0956
166.76		38.097
166.77		38.0984
166.78		38.0998
166.79		38.1013
166.8		38.1027
166.81		38.1041
166.82		38.1055
166.83		38.107
166.84		38.1084
166.85		38.1098
166.86		38.1113
166.87		38.1127
166.88		38.1141
166.89		38.1155
166.9		38.117
166.91		38.1184
166.92		38.1198
166.93		38.1212
166.94		38.1227
166.95		38.1241
166.96		38.1255
166.97		38.1269
166.98		38.1284
166.99		38.1298
167		38.1312
167.01		38.1326
167.02		38.1341
167.03		38.1355
167.04		38.1369
167.05		38.1383
167.06		38.1398
167.07		38.1412
167.08		38.1426
167.09		38.144
167.1		38.1455
167.11		38.1469
167.12		38.1483
167.13		38.1497
167.14		38.1512
167.15		38.1526
167.16		38.154
167.17		38.1554
167.18		38.1569
167.19		38.1583
167.2		38.1597
167.21		38.1611
167.22		38.1626
167.23		38.164
167.24		38.1654
167.25		38.1668
167.26		38.1683
167.27		38.1697
167.28		38.1711
167.29		38.1725
167.3		38.1739
167.31		38.1754
167.32		38.1768
167.33		38.1782
167.34		38.1796
167.35		38.1811
167.36		38.1825
167.37		38.1839
167.38		38.1853
167.39		38.1867
167.4		38.1882
167.41		38.1896
167.42		38.191
167.43		38.1924
167.44		38.1939
167.45		38.1953
167.46		38.1967
167.47		38.1981
167.48		38.1995
167.49		38.201
167.5		38.2024
167.51		38.2038
167.52		38.2052
167.53		38.2066
167.54		38.2081
167.55		38.2095
167.56		38.2109
167.57		38.2123
167.58		38.2137
167.59		38.2152
167.6		38.2166
167.61		38.218
167.62		38.2194
167.63		38.2208
167.64		38.2223
167.65		38.2237
167.66		38.2251
167.67		38.2265
167.68		38.2279
167.69		38.2294
167.7		38.2308
167.71		38.2322
167.72		38.2336
167.73		38.235
167.74		38.2365
167.75		38.2379
167.76		38.2393
167.77		38.2407
167.78		38.2421
167.79		38.2435
167.8		38.245
167.81		38.2464
167.82		38.2478
167.83		38.2492
167.84		38.2506
167.85		38.2521
167.86		38.2535
167.87		38.2549
167.88		38.2563
167.89		38.2577
167.9		38.2591
167.91		38.2606
167.92		38.262
167.93		38.2634
167.94		38.2648
167.95		38.2662
167.96		38.2676
167.97		38.2691
167.98		38.2705
167.99		38.2719
168		38.2733
168.01		38.2747
168.02		38.2761
168.03		38.2776
168.04		38.279
168.05		38.2804
168.06		38.2818
168.07		38.2832
168.08		38.2846
168.09		38.2861
168.1		38.2875
168.11		38.2889
168.12		38.2903
168.13		38.2917
168.14		38.2931
168.15		38.2945
168.16		38.296
168.17		38.2974
168.18		38.2988
168.19		38.3002
168.2		38.3016
168.21		38.303
168.22		38.3044
168.23		38.3059
168.24		38.3073
168.25		38.3087
168.26		38.3101
168.27		38.3115
168.28		38.3129
168.29		38.3143
168.3		38.3158
168.31		38.3172
168.32		38.3186
168.33		38.32
168.34		38.3214
168.35		38.3228
168.36		38.3242
168.37		38.3256
168.38		38.3271
168.39		38.3285
168.4		38.3299
168.41		38.3313
168.42		38.3327
168.43		38.3341
168.44		38.3355
168.45		38.3369
168.46		38.3384
168.47		38.3398
168.48		38.3412
168.49		38.3426
168.5		38.344
168.51		38.3454
168.52		38.3468
168.53		38.3482
168.54		38.3496
168.55		38.3511
168.56		38.3525
168.57		38.3539
168.58		38.3553
168.59		38.3567
168.6		38.3581
168.61		38.3595
168.62		38.3609
168.63		38.3623
168.64		38.3637
168.65		38.3652
168.66		38.3666
168.67		38.368
168.68		38.3694
168.69		38.3708
168.7		38.3722
168.71		38.3736
168.72		38.375
168.73		38.3764
168.74		38.3778
168.75		38.3793
168.76		38.3807
168.77		38.3821
168.78		38.3835
168.79		38.3849
168.8		38.3863
168.81		38.3877
168.82		38.3891
168.83		38.3905
168.84		38.3919
168.85		38.3933
168.86		38.3947
168.87		38.3962
168.88		38.3976
168.89		38.399
168.9		38.4004
168.91		38.4018
168.92		38.4032
168.93		38.4046
168.94		38.406
168.95		38.4074
168.96		38.4088
168.97		38.4102
168.98		38.4116
168.99		38.413
169		38.4145
169.01		38.4159
169.02		38.4173
169.03		38.4187
169.04		38.4201
169.05		38.4215
169.06		38.4229
169.07		38.4243
169.08		38.4257
169.09		38.4271
169.1		38.4285
169.11		38.4299
169.12		38.4313
169.13		38.4327
169.14		38.4341
169.15		38.4355
169.16		38.4369
169.17		38.4384
169.18		38.4398
169.19		38.4412
169.2		38.4426
169.21		38.444
169.22		38.4454
169.23		38.4468
169.24		38.4482
169.25		38.4496
169.26		38.451
169.27		38.4524
169.28		38.4538
169.29		38.4552
169.3		38.4566
169.31		38.458
169.32		38.4594
169.33		38.4608
169.34		38.4622
169.35		38.4636
169.36		38.465
169.37		38.4664
169.38		38.4678
169.39		38.4692
169.4		38.4706
169.41		38.4721
169.42		38.4735
169.43		38.4749
169.44		38.4763
169.45		38.4777
169.46		38.4791
169.47		38.4805
169.48		38.4819
169.49		38.4833
169.5		38.4847
169.51		38.4861
169.52		38.4875
169.53		38.4889
169.54		38.4903
169.55		38.4917
169.56		38.4931
169.57		38.4945
169.58		38.4959
169.59		38.4973
169.6		38.4987
169.61		38.5001
169.62		38.5015
169.63		38.5029
169.64		38.5043
169.65		38.5057
169.66		38.5071
169.67		38.5085
169.68		38.5099
169.69		38.5113
169.7		38.5127
169.71		38.5141
169.72		38.5155
169.73		38.5169
169.74		38.5183
169.75		38.5197
169.76		38.5211
169.77		38.5225
169.78		38.5239
169.79		38.5253
169.8		38.5267
169.81		38.5281
169.82		38.5295
169.83		38.5309
169.84		38.5323
169.85		38.5337
169.86		38.5351
169.87		38.5365
169.88		38.5379
169.89		38.5393
169.9		38.5407
169.91		38.5421
169.92		38.5435
169.93		38.5449
169.94		38.5463
169.95		38.5477
169.96		38.5491
169.97		38.5505
169.98		38.5519
169.99		38.5533
170		38.5547
170.01		38.5561
170.02		38.5575
170.03		38.5589
170.04		38.5603
170.05		38.5616
170.06		38.563
170.07		38.5644
170.08		38.5658
170.09		38.5672
170.1		38.5686
170.11		38.57
170.12		38.5714
170.13		38.5728
170.14		38.5742
170.15		38.5756
170.16		38.577
170.17		38.5784
170.18		38.5798
170.19		38.5812
170.2		38.5826
170.21		38.584
170.22		38.5854
170.23		38.5868
170.24		38.5882
170.25		38.5896
170.26		38.591
170.27		38.5924
170.28		38.5938
170.29		38.5952
170.3		38.5965
170.31		38.5979
170.32		38.5993
170.33		38.6007
170.34		38.6021
170.35		38.6035
170.36		38.6049
170.37		38.6063
170.38		38.6077
170.39		38.6091
170.4		38.6105
170.41		38.6119
170.42		38.6133
170.43		38.6147
170.44		38.6161
170.45		38.6175
170.46		38.6188
170.47		38.6202
170.48		38.6216
170.49		38.623
170.5		38.6244
170.51		38.6258
170.52		38.6272
170.53		38.6286
170.54		38.63
170.55		38.6314
170.56		38.6328
170.57		38.6342
170.58		38.6356
170.59		38.637
170.6		38.6383
170.61		38.6397
170.62		38.6411
170.63		38.6425
170.64		38.6439
170.65		38.6453
170.66		38.6467
170.67		38.6481
170.68		38.6495
170.69		38.6509
170.7		38.6523
170.71		38.6537
170.72		38.655
170.73		38.6564
170.74		38.6578
170.75		38.6592
170.76		38.6606
170.77		38.662
170.78		38.6634
170.79		38.6648
170.8		38.6662
170.81		38.6676
170.82		38.6689
170.83		38.6703
170.84		38.6717
170.85		38.6731
170.86		38.6745
170.87		38.6759
170.88		38.6773
170.89		38.6787
170.9		38.6801
170.91		38.6815
170.92		38.6828
170.93		38.6842
170.94		38.6856
170.95		38.687
170.96		38.6884
170.97		38.6898
170.98		38.6912
170.99		38.6926
171		38.6939
171.01		38.6953
171.02		38.6967
171.03		38.6981
171.04		38.6995
171.05		38.7009
171.06		38.7023
171.07		38.7037
171.08		38.7051
171.09		38.7064
171.1		38.7078
171.11		38.7092
171.12		38.7106
171.13		38.712
171.14		38.7134
171.15		38.7148
171.16		38.7162
171.17		38.7175
171.18		38.7189
171.19		38.7203
171.2		38.7217
171.21		38.7231
171.22		38.7245
171.23		38.7259
171.24		38.7272
171.25		38.7286
171.26		38.73
171.27		38.7314
171.28		38.7328
171.29		38.7342
171.3		38.7356
171.31		38.7369
171.32		38.7383
171.33		38.7397
171.34		38.7411
171.35		38.7425
171.36		38.7439
171.37		38.7453
171.38		38.7466
171.39		38.748
171.4		38.7494
171.41		38.7508
171.42		38.7522
171.43		38.7536
171.44		38.7549
171.45		38.7563
171.46		38.7577
171.47		38.7591
171.48		38.7605
171.49		38.7619
171.5		38.7633
171.51		38.7646
171.52		38.766
171.53		38.7674
171.54		38.7688
171.55		38.7702
171.56		38.7716
171.57		38.7729
171.58		38.7743
171.59		38.7757
171.6		38.7771
171.61		38.7785
171.62		38.7798
171.63		38.7812
171.64		38.7826
171.65		38.784
171.66		38.7854
171.67		38.7868
171.68		38.7881
171.69		38.7895
171.7		38.7909
171.71		38.7923
171.72		38.7937
171.73		38.7951
171.74		38.7964
171.75		38.7978
171.76		38.7992
171.77		38.8006
171.78		38.802
171.79		38.8033
171.8		38.8047
171.81		38.8061
171.82		38.8075
171.83		38.8089
171.84		38.8102
171.85		38.8116
171.86		38.813
171.87		38.8144
171.88		38.8158
171.89		38.8171
171.9		38.8185
171.91		38.8199
171.92		38.8213
171.93		38.8227
171.94		38.824
171.95		38.8254
171.96		38.8268
171.97		38.8282
171.98		38.8296
171.99		38.8309
172		38.8323
172.01		38.8337
172.02		38.8351
172.03		38.8365
172.04		38.8378
172.05		38.8392
172.06		38.8406
172.07		38.842
172.08		38.8434
172.09		38.8447
172.1		38.8461
172.11		38.8475
172.12		38.8489
172.13		38.8502
172.14		38.8516
172.15		38.853
172.16		38.8544
172.17		38.8558
172.18		38.8571
172.19		38.8585
172.2		38.8599
172.21		38.8613
172.22		38.8626
172.23		38.864
172.24		38.8654
172.25		38.8668
172.26		38.8682
172.27		38.8695
172.28		38.8709
172.29		38.8723
172.3		38.8737
172.31		38.875
172.32		38.8764
172.33		38.8778
172.34		38.8792
172.35		38.8805
172.36		38.8819
172.37		38.8833
172.38		38.8847
172.39		38.886
172.4		38.8874
172.41		38.8888
172.42		38.8902
172.43		38.8915
172.44		38.8929
172.45		38.8943
172.46		38.8957
172.47		38.897
172.48		38.8984
172.49		38.8998
172.5		38.9012
172.51		38.9025
172.52		38.9039
172.53		38.9053
172.54		38.9067
172.55		38.908
172.56		38.9094
172.57		38.9108
172.58		38.9122
172.59		38.9135
172.6		38.9149
172.61		38.9163
172.62		38.9177
172.63		38.919
172.64		38.9204
172.65		38.9218
172.66		38.9232
172.67		38.9245
172.68		38.9259
172.69		38.9273
172.7		38.9286
172.71		38.93
172.72		38.9314
172.73		38.9328
172.74		38.9341
172.75		38.9355
172.76		38.9369
172.77		38.9383
172.78		38.9396
172.79		38.941
172.8		38.9424
172.81		38.9437
172.82		38.9451
172.83		38.9465
172.84		38.9479
172.85		38.9492
172.86		38.9506
172.87		38.952
172.88		38.9533
172.89		38.9547
172.9		38.9561
172.91		38.9575
172.92		38.9588
172.93		38.9602
172.94		38.9616
172.95		38.9629
172.96		38.9643
172.97		38.9657
172.98		38.9671
172.99		38.9684
173		38.9698
173.01		38.9712
173.02		38.9725
173.03		38.9739
173.04		38.9753
173.05		38.9766
173.06		38.978
173.07		38.9794
173.08		38.9808
173.09		38.9821
173.1		38.9835
173.11		38.9849
173.12		38.9862
173.13		38.9876
173.14		38.989
173.15		38.9903
173.16		38.9917
173.17		38.9931
173.18		38.9944
173.19		38.9958
173.2		38.9972
173.21		38.9985
173.22		38.9999
173.23		39.0013
173.24		39.0027
173.25		39.004
173.26		39.0054
173.27		39.0068
173.28		39.0081
173.29		39.0095
173.3		39.0109
173.31		39.0122
173.32		39.0136
173.33		39.015
173.34		39.0163
173.35		39.0177
173.36		39.0191
173.37		39.0204
173.38		39.0218
173.39		39.0232
173.4		39.0245
173.41		39.0259
173.42		39.0273
173.43		39.0286
173.44		39.03
173.45		39.0314
173.46		39.0327
173.47		39.0341
173.48		39.0355
173.49		39.0368
173.5		39.0382
173.51		39.0396
173.52		39.0409
173.53		39.0423
173.54		39.0437
173.55		39.045
173.56		39.0464
173.57		39.0477
173.58		39.0491
173.59		39.0505
173.6		39.0518
173.61		39.0532
173.62		39.0546
173.63		39.0559
173.64		39.0573
173.65		39.0587
173.66		39.06
173.67		39.0614
173.68		39.0628
173.69		39.0641
173.7		39.0655
173.71		39.0669
173.72		39.0682
173.73		39.0696
173.74		39.0709
173.75		39.0723
173.76		39.0737
173.77		39.075
173.78		39.0764
173.79		39.0778
173.8		39.0791
173.81		39.0805
173.82		39.0818
173.83		39.0832
173.84		39.0846
173.85		39.0859
173.86		39.0873
173.87		39.0887
173.88		39.09
173.89		39.0914
173.9		39.0927
173.91		39.0941
173.92		39.0955
173.93		39.0968
173.94		39.0982
173.95		39.0996
173.96		39.1009
173.97		39.1023
173.98		39.1036
173.99		39.105
174		39.1064
174.01		39.1077
174.02		39.1091
174.03		39.1104
174.04		39.1118
174.05		39.1132
174.06		39.1145
174.07		39.1159
174.08		39.1173
174.09		39.1186
174.1		39.12
174.11		39.1213
174.12		39.1227
174.13		39.1241
174.14		39.1254
174.15		39.1268
174.16		39.1281
174.17		39.1295
174.18		39.1309
174.19		39.1322
174.2		39.1336
174.21		39.1349
174.22		39.1363
174.23		39.1377
174.24		39.139
174.25		39.1404
174.26		39.1417
174.27		39.1431
174.28		39.1444
174.29		39.1458
174.3		39.1472
174.31		39.1485
174.32		39.1499
174.33		39.1512
174.34		39.1526
174.35		39.154
174.36		39.1553
174.37		39.1567
174.38		39.158
174.39		39.1594
174.4		39.1607
174.41		39.1621
174.42		39.1635
174.43		39.1648
174.44		39.1662
174.45		39.1675
174.46		39.1689
174.47		39.1702
174.48		39.1716
174.49		39.173
174.5		39.1743
174.51		39.1757
174.52		39.177
174.53		39.1784
174.54		39.1797
174.55		39.1811
174.56		39.1825
174.57		39.1838
174.58		39.1852
174.59		39.1865
174.6		39.1879
174.61		39.1892
174.62		39.1906
174.63		39.192
174.64		39.1933
174.65		39.1947
174.66		39.196
174.67		39.1974
174.68		39.1987
174.69		39.2001
174.7		39.2014
174.71		39.2028
174.72		39.2041
174.73		39.2055
174.74		39.2069
174.75		39.2082
174.76		39.2096
174.77		39.2109
174.78		39.2123
174.79		39.2136
174.8		39.215
174.81		39.2163
174.82		39.2177
174.83		39.219
174.84		39.2204
174.85		39.2218
174.86		39.2231
174.87		39.2245
174.88		39.2258
174.89		39.2272
174.9		39.2285
174.91		39.2299
174.92		39.2312
174.93		39.2326
174.94		39.2339
174.95		39.2353
174.96		39.2366
174.97		39.238
174.98		39.2393
174.99		39.2407
