z		n=0			n=1			n=2		n=3		n=4		n=5		
3.02		0.0401633		0.34198		0.299552		0.153967		0.057325		0.0168691		
3.03		0.0367529		0.34011		0.29999		0.154922		0.057917		0.0171084		
3.04		0.0333612		0.338225		0.300414		0.155876		0.058512		0.0173499		
3.05		0.0299884		0.336327		0.300825		0.156829		0.0591098		0.0175937		
3.06		0.0266347		0.334414		0.301222		0.157779		0.0597105		0.0178399		
3.07		0.0233002		0.332488		0.301607		0.158728		0.0603141		0.0180884		
3.08		0.019985		0.330548		0.301978		0.159675		0.0609205		0.0183391		
3.09		0.0166892		0.328595		0.302335		0.16062		0.0615296		0.0185923		
3.1		0.0134131		0.326629		0.302679		0.161563		0.0621416		0.0188477		
3.11		0.0101567		0.324649		0.303009		0.162504		0.0627563		0.0191055		
3.12		0.00692018		0.322656		0.303326		0.163443		0.0633738		0.0193656		
3.13		0.00370363		0.320651		0.303629		0.16438		0.063994		0.0196281		
3.14		0.000507209		0.318633		0.303919		0.165315		0.0646169		0.019893		
3.15		-0.00266897		0.316602		0.304194		0.166247		0.0652424		0.0201602		
3.16		-0.00582479		0.314559		0.304457		0.167176		0.0658706		0.0204299		
3.17		-0.00896011		0.312504		0.304705		0.168103		0.0665014		0.0207018		
3.18		-0.0120748		0.310436		0.304939		0.169028		0.0671348		0.0209762		
3.19		-0.0151688		0.308357		0.30516		0.16995		0.0677708		0.021253		
3.2		-0.0182419		0.306267		0.305367		0.170869		0.0684093		0.0215321		
3.21		-0.0212941		0.304164		0.30556		0.171785		0.0690504		0.0218137		
3.22		-0.0243252		0.302051		0.305739		0.172699		0.0696939		0.0220977		
3.23		-0.0273351		0.299926		0.305904		0.17361		0.0703399		0.0223841		
3.24		-0.0303236		0.29779		0.306055		0.174517		0.0709884		0.0226729		
3.25		-0.0332908		0.295643		0.306192		0.175422		0.0716393		0.0229641		
3.26		-0.0362365		0.293485		0.306315		0.176323		0.0722925		0.0232578		
3.27		-0.0391605		0.291317		0.306424		0.177221		0.0729482		0.0235539		
3.28		-0.0420628		0.289139		0.306519		0.178116		0.0736061		0.0238524		
3.29		-0.0449432		0.28695		0.3066		0.179007		0.0742664		0.0241533		
3.3		-0.0478017		0.284751		0.306666		0.179895		0.0749289		0.0244567		
3.31		-0.0506382		0.282542		0.306719		0.180779		0.0755937		0.0247626		
3.32		-0.0534525		0.280324		0.306757		0.18166		0.0762607		0.0250709		
3.33		-0.0562446		0.278096		0.306781		0.182537		0.0769299		0.0253816		
3.34		-0.0590144		0.275859		0.306792		0.18341		0.0776012		0.0256948		
3.35		-0.0617618		0.273612		0.306787		0.18428		0.0782747		0.0260105		
3.36		-0.0644866		0.271356		0.306769		0.185145		0.0789502		0.0263286		
3.37		-0.0671889		0.269092		0.306736		0.186007		0.0796279		0.0266492		
3.38		-0.0698684		0.266819		0.30669		0.186864		0.0803075		0.0269722		
3.39		-0.0725252		0.264537		0.306629		0.187718		0.0809892		0.0272977		
3.4		-0.0751591		0.262247		0.306553		0.188567		0.0816728		0.0276257		
3.41		-0.0777701		0.259949		0.306464		0.189412		0.0823584		0.0279562		
3.42		-0.0803581		0.257642		0.30636		0.190253		0.0830458		0.0282891		
3.43		-0.0829229		0.255328		0.306242		0.191089		0.0837352		0.0286245		
3.44		-0.0854646		0.253006		0.30611		0.19192		0.0844263		0.0289623		
3.45		-0.087983		0.250677		0.305963		0.192748		0.0851193		0.0293027		
3.46		-0.0904781		0.24834		0.305802		0.19357		0.085814		0.0296455		
3.47		-0.0929498		0.245996		0.305627		0.194388		0.0865105		0.0299908		
3.48		-0.095398		0.243646		0.305437		0.195201		0.0872087		0.0303386		
3.49		-0.0978227		0.241288		0.305234		0.196009		0.0879085		0.0306888		
3.5		-0.100224		0.238924		0.305016		0.196813		0.08861		0.0310415		
3.51		-0.102601		0.236553		0.304783		0.197611		0.0893131		0.0313967		
3.52		-0.104955		0.234176		0.304537		0.198404		0.0900177		0.0317544		
