x		n=0			n=1			n=2			n=3			n=4
-0.75			1		-1.5		0.25		5.625		-9.9375		
-0.74			1		-1.48		0.1904		5.63821		-9.48695		
-0.73			1		-1.46		0.1316		5.64786		-9.03548		
-0.72			1		-1.44		0.0736		5.65402		-8.58338		
-0.71			1		-1.42		0.0164		5.65671		-8.13093		
-0.7			1		-1.4		-0.04		5.656		-7.6784		
-0.69			1		-1.38		-0.0956		5.65193		-7.22606		
-0.68			1		-1.36		-0.1504		5.64454		-6.77418		
-0.67			1		-1.34		-0.2044		5.6339		-6.32302		
-0.66			1		-1.32		-0.2576		5.62003		-5.87284		
-0.65			1		-1.3		-0.31		5.603		-5.4239		
-0.64			1		-1.28		-0.3616		5.58285		-4.97645		
-0.63			1		-1.26		-0.4124		5.55962		-4.53073		
-0.62			1		-1.24		-0.4624		5.53338		-4.08699		
-0.61			1		-1.22		-0.5116		5.50415		-3.64547		
-0.6			1		-1.2		-0.56		5.472		-3.2064		
-0.59			1		-1.18		-0.6076		5.43697		-2.77002		
-0.58			1		-1.16		-0.6544		5.3991		-2.33656		
-0.57			1		-1.14		-0.7004		5.35846		-1.90624		
-0.56			1		-1.12		-0.7456		5.31507		-1.47928		
-0.55			1		-1.1		-0.79		5.269		-1.0559		
-0.54			1		-1.08		-0.8336		5.22029		-0.636311		
-0.53			1		-1.06		-0.8764		5.16898		-0.220723		
-0.52			1		-1.04		-0.9184		5.11514		0.190659		
-0.51			1		-1.02		-0.9596		5.05879		0.597632		
-0.5			1		-1		-1		5		1		
-0.49			1		-0.98		-1.0396		4.93881		1.39757		
-0.48			1		-0.96		-1.0784		4.87526		1.79015		
-0.47			1		-0.94		-1.1164		4.80942		2.17755		
-0.46			1		-0.92		-1.1536		4.74131		2.55959		
-0.45			1		-0.9		-1.19		4.671		2.9361		
-0.44			1		-0.88		-1.2256		4.59853		3.3069		
-0.43			1		-0.86		-1.2604		4.52394		3.67181		
-0.42			1		-0.84		-1.2944		4.4473		4.03067		
-0.41			1		-0.82		-1.3276		4.36863		4.38332		
-0.4			1		-0.8		-1.36		4.288		4.7296		
-0.39			1		-0.78		-1.3916		4.20545		5.06935		
-0.38			1		-0.76		-1.4224		4.12102		5.40242		
-0.37			1		-0.74		-1.4524		4.03478		5.72867		
-0.36			1		-0.72		-1.4816		3.94675		6.04794		
-0.35			1		-0.7		-1.51		3.857		6.3601		
-0.34			1		-0.68		-1.5376		3.76557		6.66501		
-0.33			1		-0.66		-1.5644		3.6725		6.96255		
-0.32			1		-0.64		-1.5904		3.57786		7.25257		
-0.31			1		-0.62		-1.6156		3.48167		7.53496		
-0.3			1		-0.6		-1.64		3.384		7.8096		
-0.29			1		-0.58		-1.6636		3.28489		8.07636		
-0.28			1		-0.56		-1.6864		3.18438		8.33514		
-0.27			1		-0.54		-1.7084		3.08254		8.58583		
-0.26			1		-0.52		-1.7296		2.97939		8.82832		
-0.25			1		-0.5		-1.75		2.875		9.0625		
-0.24			1		-0.48		-1.7696		2.76941		9.28828		
-0.23			1		-0.46		-1.7884		2.66266		9.50557		
-0.22			1		-0.44		-1.8064		2.55482		9.71428		
-0.21			1		-0.42		-1.8236		2.44591		9.91432		
-0.2			1		-0.4		-1.84		2.336		10.1056		
-0.19			1		-0.38		-1.8556		2.22513		10.2881		
-0.18			1		-0.36		-1.8704		2.11334		10.4616		
-0.17			1		-0.34		-1.8844		2.0007		10.6262		
-0.16			1		-0.32		-1.8976		1.88723		10.7817		
-0.15			1		-0.3		-1.91		1.773		10.9281		
-0.14			1		-0.28		-1.9216		1.65805		11.0653		
-0.13			1		-0.26		-1.9324		1.54242		11.1934		
-0.12			1		-0.24		-1.9424		1.42618		11.3121		
-0.11			1		-0.22		-1.9516		1.30935		11.4215		
-0.1			1		-0.2		-1.96		1.192		11.5216		
-0.09			1		-0.18		-1.9676		1.07417		11.6122		
-0.08			1		-0.16		-1.9744		0.955904		11.6935		
-0.07			1		-0.14		-1.9804		0.837256		11.7652		
-0.06			1		-0.12		-1.9856		0.718272		11.8274		
-0.05			1		-0.1		-1.99		0.599		11.8801		
-0.04			1		-0.08		-1.9936		0.479488		11.9232		
-0.03			1		-0.06		-1.9964		0.359784		11.9568		
-0.02			1		-0.04		-1.9984		0.239936		11.9808		
-0.01			1		-0.02		-1.9996		0.119992		11.9952		
-1.96752e-014			1		-3.93505e-014		-2		2.36103e-013		12		
0.01			1		0.02		-1.9996		-0.119992		11.9952		
0.02			1		0.04		-1.9984		-0.239936		11.9808		
0.03			1		0.06		-1.9964		-0.359784		11.9568		
0.04			1		0.08		-1.9936		-0.479488		11.9232		
0.05			1		0.1		-1.99		-0.599		11.8801		
0.06			1		0.12		-1.9856		-0.718272		11.8274		
0.07			1		0.14		-1.9804		-0.837256		11.7652		
0.08			1		0.16		-1.9744		-0.955904		11.6935		
0.09			1		0.18		-1.9676		-1.07417		11.6122		
0.1			1		0.2		-1.96		-1.192		11.5216		
0.11			1		0.22		-1.9516		-1.30935		11.4215		
0.12			1		0.24		-1.9424		-1.42618		11.3121		
0.13			1		0.26		-1.9324		-1.54242		11.1934		
0.14			1		0.28		-1.9216		-1.65805		11.0653		
0.15			1		0.3		-1.91		-1.773		10.9281		
0.16			1		0.32		-1.8976		-1.88723		10.7817		
0.17			1		0.34		-1.8844		-2.0007		10.6262		
0.18			1		0.36		-1.8704		-2.11334		10.4616		
0.19			1		0.38		-1.8556		-2.22513		10.2881		
0.2			1		0.4		-1.84		-2.336		10.1056		
0.21			1		0.42		-1.8236		-2.44591		9.91432		
0.22			1		0.44		-1.8064		-2.55482		9.71428		
0.23			1		0.46		-1.7884		-2.66266		9.50557		
0.24			1		0.48		-1.7696		-2.76941		9.28828		
0.25			1		0.5		-1.75		-2.875		9.0625		
0.26			1		0.52		-1.7296		-2.97939		8.82832		
0.27			1		0.54		-1.7084		-3.08254		8.58583		
0.28			1		0.56		-1.6864		-3.18438		8.33514		
0.29			1		0.58		-1.6636		-3.28489		8.07636		
0.3			1		0.6		-1.64		-3.384		7.8096		
0.31			1		0.62		-1.6156		-3.48167		7.53496		
0.32			1		0.64		-1.5904		-3.57786		7.25257		
0.33			1		0.66		-1.5644		-3.6725		6.96255		
0.34			1		0.68		-1.5376		-3.76557		6.66501		
0.35			1		0.7		-1.51		-3.857		6.3601		
